Ambientalistmo orienta SIM/NÃO/LIBERADO,id_proposicao,id_votacao,nome_proposicao,ementa_proposicao,obj_votacao,votacao_secreta,resumo,tema,cod_sessao,hora,data,data_apresentacao_proposicao,autor,uri_tramitacao
LIBERADO,137072,5989,OFS 23/2019,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, inciso VI, da Constituição Federal, a indicação do Senhor RUBENS DE MENDONÇA CANUTO NETO, para compor o Conselho Nacional de Justiça, na vaga destinada a membro de Tribunal Regional Federal, no biênio 2019-2021.","Ofício ""S"" nº 23, de 2019 - Rubens de Mendonça Canuto Neto (CNJ)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137072/votacoes#votacao_5989,Nao especificado,,,2019-07-10,2019-05-29,Superior Tribunal de Justiça,https://www25.senado.leg.br/web/atividade/materias/-/materia/137072
LIBERADO,137073,5990,OFS 24/2019,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, inciso VII, da Constituição Federal, a indicação da Senhora CANDICE LAVOCAT GALVÃO JOBIM, para compor o Conselho Nacional de Justiça, na vaga destinada a juiz federal, no biênio 2019-2021.","Ofício ""S"" nº 24, de 2019 - Candice Lavocat Galvão Jobim (CNJ)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137073/votacoes#votacao_5990,Nao especificado,,,2019-07-10,2019-05-29,Superior Tribunal de Justiça,https://www25.senado.leg.br/web/atividade/materias/-/materia/137073
LIBERADO,137515,5991,MSF 33/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 10, da Lei nº 9.782, de 26 de janeiro de 1999, e art. 6º do Anexo I ao Decreto n° 3.029, de 16 de abril de 1999, o nome do Senhor ANTONIO BARRA TORRES para exercer cargo de Diretor da Agência Nacional de Vigilância Sanitária – ANVISA.","Mensagem nº 33, de 2019 - Antonio Barra Torres (ANVISA)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137515/votacoes#votacao_5991,Nao especificado,,,2019-07-10,2019-06-04,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/137515
LIBERADO,137077,5992,OFS 25/2019,"Submete à apreciação do Senado Federal, nos termos do art. 130-A, inciso IV, da Constituição Federal, a indicação do Senhor LUCIANO NUNES MAIA FREIRE, para ser reconduzido ao cargo de conselheiro do Conselho Nacional do Ministério Público, no biênio 2019-2021.","Ofício ""S"" nº 25, de 2019 - Luciano Nunes Maia Freire (CNMP)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137077/votacoes#votacao_5992,Nao especificado,,,2019-08-06,2019-05-30,Superior Tribunal de Justiça,https://www25.senado.leg.br/web/atividade/materias/-/materia/137077
LIBERADO,137116,5993,MSF 25/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com os arts. 39 e 41 da Lei nº 11.440, de 2006, a escolha do Senhor JULIO GLINTERNICK BITELLI, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto ao Reino do Marrocos.","Mensagem nº 25, de 2019 - Julio Glinternick Bitelli (Marrocos)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137116/votacoes#votacao_5993,Nao especificado,,,2019-08-06,2019-05-13,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/137116
LIBERADO,137154,5994,MSF 27/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com os arts. 39 e 41 da Lei nº 11.440, de 2006, a escolha do Senhor FLÁVIO SOARES DAMICO, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República do Paraguai.","Mensagem nº 27, de 2019 - Flávio Soares Damico (Paraguai)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137154/votacoes#votacao_5994,Nao especificado,,,2019-08-06,2019-06-04,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/137154
LIBERADO,134583,5995,PLC 115/2018,"Altera o art. 9º da Lei nº 9.964, de 10 de abril de 2000, que instituiu o Programa de Recuperação Fiscal (Refis), para proibir a exclusão de pessoas jurídicas adimplentes e de boa-fé do Refis nas condições que especifica.","Projeto de Lei da Câmara nº 115, de 2018",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/134583/votacoes#votacao_5995,Política econômica e sistema financeiro,,,2019-08-07,2018-11-08,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/134583
LIBERADO,137415,5996,MSF 30/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com os arts. 39 e 41 da Lei nº 11.440, de 2006, a escolha do Senhor LUIZ ALBERTO FIGUEIREDO MACHADO, para exercer o cargo de Embaixador do Brasil junto ao Estado do Catar.","Mensagem nº 30, de 2019 - Luiz Alberto Figueiredo Machado (Catar)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137415/votacoes#votacao_5996,Nao especificado,,,2019-08-13,2019-05-02,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/137415
LIBERADO,137417,5997,MSF 31/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome do Senhor ROBERTO ABDALLA, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Helênica.","Mensagem nº 31, de 2019 - Roberto Abdalla (República Helênica)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137417/votacoes#votacao_5997,Nao especificado,,,2019-08-13,2019-05-02,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/137417
LIBERADO,137546,5998,MSF 34/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome da Senhora MARIA LAURA DA ROCHA, Ministra de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil na Romênia.","Mensagem nº 34, de 2019 - Maria Laura da Rocha (Romênia)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137546/votacoes#votacao_5998,Nao especificado,,,2019-08-13,2019-07-02,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/137546
LIBERADO,137676,5999,MSF 36/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome da Senhora EUGENIA BARTHELMESS, Ministra de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil junto à República de Singapura.","Mensagem nº 36, de 2019 - Eugenia Barthelmess (Singapura)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137676/votacoes#votacao_5999,Nao especificado,,,2019-08-14,2019-06-26,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/137676
LIBERADO,137677,6000,MSF 37/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor ARY NORTON DE MURAT QUINTELLA, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à Malásia e, cumulativamente, junto ao Estado do Brunei Darussalam.","Mensagem nº 37, de 2019 - Ary Norton de Murat Quintella (Malásia e Brunei Darussalam)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137677/votacoes#votacao_6000,Nao especificado,,,2019-08-14,2019-07-09,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/137677
LIBERADO,137421,6001,MSF 32/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome  da Senhora MARIA EDILEUZA FONTENELE REIS, para exercer o cargo de Embaixadora do Brasil na Bulgária e, cumulativamente, junto à  República da Macedônia do Norte.","Mensagem nº 32, de 2019 - Maria Edileuza Fontenele Reis (Bulgária e Macedônia do Norte)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137421/votacoes#votacao_6001,Nao especificado,,,2019-08-21,2019-05-21,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/137421
LIBERADO,137547,6002,MSF 35/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com os arts. 39 e 41 da Lei nº 11.440, de 2006, a escolha do Senhor JOSÉ LUIZ MACHADO E COSTA, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na Hungria.","Mensagem nº 35, de 2019 - José Luiz Machado e Costa (Hungria)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137547/votacoes#votacao_6002,Nao especificado,,,2019-08-21,2019-05-13,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/137547
LIBERADO,137056,6003,OFS 22/2019,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, inciso XII, da Constituição Federal, a indicação do Senhor ANDRÉ LUIS GUIMARÃES GODINHO, para compor o Conselho Nacional de Justiça, na vaga destinada à Ordem dos Advogados do Brasil.","Ofício ""S"" nº 22, de 2019 - André Luis Guimarães Godinho (CNJ)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137056/votacoes#votacao_6003,Nao especificado,,,2019-08-27,2019-05-29,Ordem dos Advogados do Brasil,https://www25.senado.leg.br/web/atividade/materias/-/materia/137056
LIBERADO,137808,6004,OFS 34/2019,"Encaminha, nos termos do art. 1º, § 2º a § 5º da Resolução do Senado Federal nº 42, de 2016, a indicação do Senhor DANIEL VELOSO COURI, para ocupar o cargo de Diretor da Instituição Fiscal Independente, em razão do término do mandato de Rodrigo Octávio Orair, a acontecer no dia 24 de julho de 2019.","Ofício ""S"" nº 34, de 2019 - Daniel Veloso Couri (IFI)",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137808/votacoes#votacao_6004,Nao especificado,,,2019-08-27,2019-07-11,Rodrigo Cunha PSDB / AL,https://www25.senado.leg.br/web/atividade/materias/-/materia/137808
LIBERADO,136913,6005,PEC 82/2019,"Modifica os arts. 93, 97 e 102 da Constituição Federal, para disciplinar os pedidos de vista nos tribunais e dispor sobre a declaração de inconstitucionalidade e a concessão de cautelares por tribunais.","PEC nº 82, de 2019, nos termos do Parecer nº 100, de 2019, da CCJ (1º Turno)",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136913/votacoes#votacao_6005,Direito civil e processual civil,,,2019-09-03,2019-05-22,Oriovisto Guimarães PODEMOS / PR e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/136913
LIBERADO,137438,6006,PEC 98/2019,"Altera os arts. 165 e 166 da Constituição Federal, para estabelecer o regime de execução obrigatória das programações que especifica; dá nova redação ao art. 20 da Constituição Federal e aos arts. 107 e 115 do Ato das Disposições Constitucionais Transitórias; e revoga o § 1º do art. 167 da Constituição Federal.","Proposta de Emenda à Constituição nº 98, de 2019 (2º Turno)",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137438/votacoes#votacao_6006,Planejamento e orçamento,,,2019-09-03,2019-06-26,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/137438
LIBERADO,137438,6007,PEC 98/2019,"Altera os arts. 165 e 166 da Constituição Federal, para estabelecer o regime de execução obrigatória das programações que especifica; dá nova redação ao art. 20 da Constituição Federal e aos arts. 107 e 115 do Ato das Disposições Constitucionais Transitórias; e revoga o § 1º do art. 167 da Constituição Federal.","PEC 98/2019 e Emendas e Subemendas, ressalvada a Emenda 9 - PLEN, nos termos dos Pareceres(1º Turno)",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137438/votacoes#votacao_6007,Planejamento e orçamento,,,2019-09-03,2019-06-26,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/137438
LIBERADO,137153,6008,OFS 29/2019,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, inciso XII, da Constituição Federal, a indicação do Senhor MARCOS VINÍCIUS JARDIM RODRIGUES, para compor o Conselho Nacional de Justiça, na vaga destinada à Ordem dos Advogados do Brasil.","Indicação do Senhor Marcos Vinícius Jardim Rodrigues para compor o Conselho Nacional de Justiça, na vaga destinada ao Conselho Federal da Ordem dos Advogados do Brasil.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137153/votacoes#votacao_6008,Nao especificado,,,2019-09-11,2019-06-03,Ordem dos Advogados do Brasil,https://www25.senado.leg.br/web/atividade/materias/-/materia/137153
LIBERADO,135775,6009,OFS 5/2019,"Submete à apreciação do Senado Federal, nos termos do art. 130-A, inciso III, da Constituição Federal, a indicação do Senhor OSWALDO D'ALBUQUERQUE LIMA NETO, para compor o Conselho Nacional do Ministério Público - CNMP, no Biênio 2019/2021.","Submetendo à apreciação do Senado a indicação do Senhor Oswaldo D'Albuquerque Lima Neto para compor o Conselho Nacional do Ministério Público - CNMP, no Biênio 2019/2021, na vaga destinada ao Ministério Público dos Estados.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135775/votacoes#votacao_6009,Nao especificado,,,2019-09-11,2019-03-19,Conselho Nacional de Procuradores-Gerais (CNPG),https://www25.senado.leg.br/web/atividade/materias/-/materia/135775
LIBERADO,136534,6010,OFS 10/2019,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, inciso XI, da Constituição Federal, a indicação da Senhora IVANA FARINA NAVARRETE PENA, para compor o Conselho Nacional de Justiça, na vaga destinada a membro do Ministério Público estadual.","Indicação da Senhora Ivana Farina Navarrete Pena, para compor o Conselho Nacional de Justiça - CNJ, na vaga destinada a membro do Ministério Público Estadual.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136534/votacoes#votacao_6010,Nao especificado,,,2019-09-11,2019-05-02,Procuradoria-Geral da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/136534
LIBERADO,136533,6011,OFS 9/2019,"Submete à apreciação do Senado Federal, nos termos do art. 130-A, inciso II, da Constituição Federal, a indicação do Senhor SEBASTIÃO VIEIRA CAIXETA, para compor o Conselho Nacional do Ministério Público, em vaga destinada à representação do Ministério Público do Trabalho, no biênio 2019/2021.","Indicação do Senhor Sebastião Vieira Caixeta para compor o Conselho Nacional do Ministério Público, no biênio 2019/2021, em vaga destinada à representação do Ministério Público do Trabalho.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136533/votacoes#votacao_6011,Nao especificado,,,2019-09-11,2019-05-02,Conselho Nacional do Ministério Público,https://www25.senado.leg.br/web/atividade/materias/-/materia/136533
